id;value;parent
2190;Pontes de García Rodríguez, As;15
2191;Porto do Son;15
2192;Rianxo;15
2193;Ribeira;15
2194;Rois;15
2195;Sada;15
2196;San Sadurniño;15
2197;Santa Comba;15
2198;Santiago de Compostela;15
2199;Santiso;15
2200;Sobrado;15
2201;Somozas, As;15
2202;Teo;15
2203;Toques;15
2204;Tordoia;15
2205;Touro;15
2206;Trazo;15
2207;Val do Dubra;15
2208;Valdoviño;15
2209;Vedra;15
2210;Vilarmaior;15
2211;Vilasantar;15
2212;Vimianzo;15
2213;Zas;15
2214;Abia de la Obispalía;16
2215;Acebrón, El;16
2216;Alarcón;16
2217;Albaladejo del Cuende;16
2218;Albalate de las Nogueras;16
2219;Albendea;16
2220;Alberca de Záncara, La;16
2221;Alcalá de la Vega;16
2222;Alcantud;16
2223;Alcázar del Rey;16
2224;Alcohujate;16
2225;Alconchel de la Estrella;16
2226;Algarra;16
2227;Aliaguilla;16
2228;Almarcha, La;16
2229;Almendros;16
2230;Almodóvar del Pinar;16
2231;Almonacid del Marquesado;16
2232;Altarejos;16
2233;Arandilla del Arroyo;16
2234;Arcas del Villar;16
2235;Arcos de la Sierra;16
2236;Arguisuelas;16
2237;Arrancacepas;16
2238;Atalaya del Cañavate;16
2239;Barajas de Melo;16
2240;Barchín del Hoyo;16
2241;Bascuñana de San Pedro;16
2242;Beamud;16
2243;Belinchón;16
2244;Belmonte;16
2245;Belmontejo;16
2246;Beteta;16
2247;Boniches;16
2248;Buciegas;16
2249;Buenache de Alarcón;16
2250;Buenache de la Sierra;16
2251;Buendía;16
2252;Campillo de Altobuey;16
2253;Campillos-Paravientos;16
2254;Campillos-Sierra;16
2255;Campos del Paraíso;16
2256;Canalejas del Arroyo;16
2257;Cañada del Hoyo;16
2258;Cañada Juncosa;16
2259;Cañamares;16
2260;Cañavate, El;16
2261;Cañaveras;16
2262;Cañaveruelas;16
2263;Cañete;16
2264;Cañizares;16
2265;Carboneras de Guadazaón;16
2266;Cardenete;16
2267;Carrascosa;16
2268;Carrascosa de Haro;16
2269;Casas de Benítez;16
2270;Casas de Fernando Alonso;16
2271;Casas de Garcimolina;16
2272;Casas de Guijarro;16
2273;Casas de Haro;16
2274;Casas de los Pinos;16
2275;Casasimarro;16
2276;Castejón;16
2277;Castillejo de Iniesta;16
2278;Castillejo-Sierra;16
2279;Castillo de Garcimuñoz;16
2280;Castillo-Albaráñez;16
2281;Cervera del Llano;16
2282;Chillarón de Cuenca;16
2283;Chumillas;16
2284;Cierva, La;16
2285;Cuenca;16
2286;Cueva del Hierro;16
2287;Enguídanos;16
2288;Fresneda de Altarejos;16
2289;Fresneda de la Sierra;16
2290;Frontera, La;16
2291;Fuente de Pedro Naharro;16
2292;Fuentelespino de Haro;16
2293;Fuentelespino de Moya;16
2294;Fuentenava de Jábaga;16
2295;Fuentes;16
2296;Fuertescusa;16
2297;Gabaldón;16
2298;Garaballa;16
2299;Gascueña;16
2300;Graja de Campalbo;16
2301;Graja de Iniesta;16
2302;Henarejos;16
2303;Herrumblar, El;16
2304;Hinojosa, La;16
2305;Hinojosos, Los;16
2306;Hito, El;16
2307;Honrubia;16
2308;Hontanaya;16
2309;Hontecillas;16
2310;Horcajo de Santiago;16
2311;Huélamo;16
2312;Huelves;16
2313;Huérguina;16
2314;Huerta de la Obispalía;16
2315;Huerta del Marquesado;16
2316;Huete;16
2317;Iniesta;16
2318;Laguna del Marquesado;16
2319;Lagunaseca;16
2320;Landete;16
2321;Ledaña;16
2322;Leganiel;16
2323;Majadas, Las;16
2324;Mariana;16
2325;Masegosa;16
2326;Mesas, Las;16
2327;Minglanilla;16
2328;Mira;16
2329;Monreal del Llano;16
2330;Montalbanejo;16
2331;Montalbo;16
2332;Monteagudo de las Salinas;16
2333;Mota de Altarejos;16
2334;Mota del Cuervo;16
2335;Motilla del Palancar;16
2336;Moya;16
2337;Narboneta;16
2338;Olivares de Júcar;16
2339;Olmeda de la Cuesta;16
2340;Olmeda del Rey;16
2341;Olmedilla de Alarcón;16
2342;Olmedilla de Eliz;16
2343;Osa de la Vega;16
2344;Pajarón;16
2345;Pajaroncillo;16
2346;Palomares del Campo;16
2347;Palomera;16
2348;Paracuellos;16
2349;Paredes;16
2350;Parra de las Vegas, La;16
2351;Pedernoso, El;16
2352;Pedroñeras, Las;16
2353;Peral, El;16
2354;Peraleja, La;16
2355;Pesquera, La;16
2356;Picazo, El;16
2357;Pinarejo;16
2358;Pineda de Gigüela;16
2359;Piqueras del Castillo;16
2360;Portalrubio de Guadamejud;16
2361;Portilla;16
2362;Poyatos;16
2363;Pozoamargo;16
2364;Pozorrubielos de la Mancha;16
2365;Pozorrubio;16
2366;Pozuelo, El;16
2367;Priego;16
2368;Provencio, El;16
2369;Puebla de Almenara;16
2370;Puebla del Salvador;16
2371;Quintanar del Rey;16
2372;Rada de Haro;16
2373;Reíllo;16
2374;Rozalén del Monte;16
2375;Saceda-Trasierra;16
2376;Saelices;16
2377;Salinas del Manzano;16
2378;Salmeroncillos;16
2379;Salvacañete;16
2380;San Clemente;16
2381;San Lorenzo de la Parrilla;16
2382;San Martín de Boniches;16
2383;San Pedro Palmiches;16
2384;Santa Cruz de Moya;16
2385;Santa María de los Llanos;16
2386;Santa María del Campo Rus;16
2387;Santa María del Val;16
2388;Sisante;16
2389;Solera de Gabaldón;16
2390;Sotorribas;16
2391;Talayuelas;16
2392;Tarancón;16
2393;Tébar;16
2394;Tejadillos;16
2395;Tinajas;16
2396;Torralba;16
2397;Torrejoncillo del Rey;16
2398;Torrubia del Campo;16
2399;Torrubia del Castillo;16
2400;Tragacete;16
2401;Tresjuncos;16
2402;Tribaldos;16
2403;Uclés;16
2404;Uña;16
2405;Valdecolmenas, Los;16
2406;Valdemeca;16
2407;Valdemorillo de la Sierra;16
2408;Valdemoro-Sierra;16
2409;Valdeolivas;16
2410;Valdetórtola;16
2411;Valeras, Las;16
2412;Valhermoso de la Fuente;16
2413;Valle de Altomira, El;16
2414;Valsalobre;16
2415;Valverde de Júcar;16
2416;Valverdejo;16
2417;Vara de Rey;16
2418;Vega del Codorno;16
2419;Vellisca;16
2420;Villaconejos de Trabaque;16
2421;Villaescusa de Haro;16
2422;Villagarcía del Llano;16
2423;Villalba de la Sierra;16
2424;Villalba del Rey;16
2425;Villalgordo del Marquesado;16
2426;Villalpardo;16
2427;Villamayor de Santiago;16
2428;Villanueva de Guadamejud;16
2429;Villanueva de la Jara;16
2430;Villar de Cañas;16
2431;Villar de Domingo García;16
2432;Villar de la Encina;16
2433;Villar de Olalla;16
2434;Villar del Humo;16
2435;Villar del Infantado;16
2436;Villar y Velasco;16
2437;Villarejo de Fuentes;16
2438;Villarejo de la Peñuela;16
2439;Villarejo-Periesteban;16
2440;Villares del Saz;16
2441;Villarrubio;16
2442;Villarta;16
2443;Villas de la Ventosa;16
2444;Villaverde y Pasaconsol;16
2445;Víllora;16
2446;Vindel;16
2447;Yémeda;16
2448;Zafra de Záncara;16
2449;Zafrilla;16
2450;Zarza de Tajo;16
2451;Zarzuela;16
2452;Agullana;17
2453;Aiguaviva;17
2454;Albanyà;17
2455;Albons;17
2456;Alp;17
2457;Amer;17
2458;Anglès;17
2459;Arbúcies;17
2460;Argelaguer;17
2461;Armentera, L';17
2462;Avinyonet de Puigventós;17
2463;Banyoles;17
2464;Bàscara;17
2465;Begur;17
2466;Bellcaire d'Empordà;17
2467;Besalú;17
2468;Bescanó;17
2469;Beuda;17
2470;Bisbal d'Empordà, La;17
2471;Biure;17
2472;Blanes;17
2473;Boadella i les Escaules;17
2474;Bolvir;17
2475;Bordils;17
2476;Borrassà;17
2477;Breda;17
2478;Brunyola;17
2479;Cabanelles;17
2481;Cadaqués;17
2482;Caldes de Malavella;17
2483;Calonge;17
2484;Camós;17
2485;Campdevànol;17
2486;Campelles;17
2487;Campllong;17
2488;Camprodon;17
2489;Canet d'Adri;17
2490;Cantallops;17
2491;Capmany;17
2492;Cassà de la Selva;17
2493;Castellfollit de la Roca;17
2494;Castelló d'Empúries;17
2495;Castell-Platja d'Aro;17
2496;Cellera de Ter, La;17
2497;Celrà;17
2498;Cervià de Ter;17
2499;Cistella;17
2500;Colera;17
2501;Colomers;17
2502;Corçà;17
2503;Cornellà del Terri;17
2504;Crespià;17
2505;Cruïlles, Monells i Sant Sadurní de l'Heura;17
2506;Darnius;17
2507;Das;17
2508;Escala, L';17
2509;Espinelves;17
2510;Espolla;17
2511;Esponellà;17
2512;Far d'Empordà, El;17
2513;Figueres;17
2514;Flaçà;17
2515;Foixà;17
2516;Fontanals de Cerdanya;17
2517;Fontanilles;17
2518;Fontcoberta;17
2519;Forallac;17
2520;Fornells de la Selva;17
2521;Fortià;17
2522;Garrigàs;17
2523;Garrigoles;17
2524;Garriguella;17
2525;Ger;17
2526;Girona;17
2527;Gombrèn;17
2528;Gualta;17
2529;Guils de Cerdanya;17
2530;Hostalric;17
2531;Isòvol;17
2532;Jafre;17
2533;Jonquera, La;17
2534;Juià;17
2535;Lladó;17
2536;Llagostera;17
2537;Llambilles;17
2538;Llanars;17
2539;Llançà;17
2540;Llers;17
2541;Llívia;17
2542;Lloret de Mar;17
2543;Llosses, Les;17
2544;Maçanet de Cabrenys;17
2545;Maçanet de la Selva;17
2546;Madremanya;17
2547;Maià de Montcal;17
2548;Masarac;17
2549;Massanes;17
2550;Meranges;17
2551;Mieres;17
2552;Mollet de Peralada;17
2553;Molló;17
2554;Montagut i Oix;17
2555;Mont-ras;17
2556;Navata;17
2557;Ogassa;17
2558;Olot;17
2559;Ordis;17
2560;Osor;17
2561;Palafrugell;17
2562;Palamós;17
2563;Palau de Santa Eulàlia;17
2564;Palau-sator;17
2565;Palau-saverdera;17
2566;Palol de Revardit;17
2567;Pals;17
2568;Pardines;17
2569;Parlavà;17
2570;Pau;17
2571;Pedret i Marzà;17
2572;Pera, La;17
2573;Peralada;17
2574;Planes d'Hostoles, Les;17
2575;Planoles;17
2576;Pont de Molins;17
2577;Pontós;17
2578;Porqueres;17
2579;Port de la Selva, El;17
2580;Portbou;17
2581;Preses, Les;17
2582;Puigcerdà;17
2583;Quart;17
2584;Queralbs;17
2585;Rabós;17
2586;Regencós;17
2587;Ribes de Freser;17
2588;Riells i Viabrea;17
2589;Ripoll;17
2590;Riudarenes;17
2591;Riudaura;17
2592;Riudellots de la Selva;17
2593;Riumors;17
2594;Roses;17
2595;Rupià;17
2596;Sales de Llierca;17
2597;Salt;17
2598;Sant Andreu Salou;17
2599;Sant Aniol de Finestres;17
2600;Sant Climent Sescebes;17
2601;Sant Feliu de Buixalleu;17
2602;Sant Feliu de Guíxols;17
2603;Sant Feliu de Pallerols;17
2604;Sant Ferriol;17
2605;Sant Gregori;17
2606;Sant Hilari Sacalm;17
2607;Sant Jaume de Llierca;17
2608;Sant Joan de les Abadesses;17
2609;Sant Joan de Mollet;17
2610;Sant Joan les Fonts;17
2611;Sant Jordi Desvalls;17
2612;Sant Julià de Ramis;17
2613;Sant Julià del Llor i Bonmatí;17
2614;Sant Llorenç de la Muga;17
2615;Sant Martí de Llémena;17
2616;Sant Martí Vell;17
2617;Sant Miquel de Campmajor;17
2618;Sant Miquel de Fluvià;17
2619;Sant Mori;17
2620;Sant Pau de Segúries;17
2621;Sant Pere Pescador;17
2622;Santa Coloma de Farners;17
2623;Santa Cristina d'Aro;17
2624;Santa Llogaia d'Àlguema;17
2625;Santa Pau;17
2626;Sarrià de Ter;17
2627;Saus, Camallera i Llampaies;17
2628;Selva de Mar, La;17
2629;Serinyà;17
2630;Serra de Daró;17
2631;Setcases;17
2632;Sils;17
2633;Siurana;17
2634;Susqueda;17
2635;Tallada d'Empordà, La;17
2636;Terrades;17
2637;Torrent;17
2638;Torroella de Fluvià;17
2639;Torroella de Montgrí;17
2640;Tortellà;17
2641;Toses;17
2642;Tossa de Mar;17
2643;Ullà;17
2644;Ullastret;17
2645;Ultramort;17
2646;Urús;17
2647;Vajol, La;17
2648;Vall de Bianya, La;17
2649;Vall d'en Bas, La;17
2650;Vallfogona de Ripollès;17
2651;Vall-llobrega;17
2652;Ventalló;17
2653;Verges;17
2654;Vidrà;17
2655;Vidreres;17
2656;Vilabertran;17
2657;Vilablareix;17
2658;Viladamat;17
2659;Viladasens;17
2660;Vilademuls;17
2661;Viladrau;17
2662;Vilafant;17
2663;Vilajuïga;17
2664;Vilallonga de Ter;17
2665;Vilamacolum;17
2666;Vilamalla;17
2667;Vilamaniscle;17
2668;Vilanant;17
2669;Vila-sacra;17
2670;Vilaür;17
2671;Vilobí d'Onyar;17
2672;Vilopriu;17
2673;Agrón;18
2674;Alamedilla;18
2675;Albolote;18
2676;Albondón;18
2677;Albuñán;18
2678;Albuñol;18
2679;Albuñuelas;18
2680;Aldeire;18
2681;Alfacar;18
2682;Algarinejo;18
2683;Alhama de Granada;18
2684;Alhendín;18
2685;Alicún de Ortega;18
2686;Almegíjar;18
2687;Almuñécar;18
2688;Alpujarra de la Sierra;18
2689;Alquife;18
2690;Arenas del Rey;18
2691;Armilla;18
2692;Atarfe;18
2693;Baza;18
2694;Beas de Granada;18
2695;Beas de Guadix;18
2696;Benalúa;18
2697;Benalúa de las Villas;18
2698;Benamaurel;18
2699;Bérchules;18
2700;Bubión;18
2701;Busquístar;18
2702;Cacín;18
2703;Cádiar;18
2704;Cájar;18
2705;Calahorra, La;18
2706;Calicasas;18
2707;Campotéjar;18
2708;Caniles;18
2709;Cáñar;18
2710;Capileira;18
2711;Carataunas;18
2712;Cástaras;18
2713;Castilléjar;18
2714;Castril;18
2715;Cenes de la Vega;18
2716;Chauchina;18
2717;Chimeneas;18
2718;Churriana de la Vega;18
2719;Cijuela;18
2720;Cogollos de Guadix;18
2721;Cogollos de la Vega;18
2722;Colomera;18
2723;Cortes de Baza;18
2724;Cortes y Graena;18
2725;Cuevas del Campo;18
2726;Cúllar;18
2727;Cúllar Vega;18
2728;Darro;18
2729;Dehesas de Guadix;18
2730;Deifontes;18
2731;Diezma;18
2732;Dílar;18
2733;Dólar;18
2734;Dúdar;18
2735;Dúrcal;18
2736;Escúzar;18
2737;Ferreira;18
2738;Fonelas;18
2739;Freila;18
2740;Fuente Vaqueros;18
2741;Gabias, Las;18
2742;Galera;18
2743;Gobernador;18
2744;Gójar;18
2745;Gor;18
2746;Gorafe;18
2747;Granada;18
2748;Guadahortuna;18
2749;Guadix;18
2750;Guajares, Los;18
2751;Gualchos;18
2752;Güejar Sierra;18
2753;Güevéjar;18
2754;Huélago;18
2755;Huéneja;18
2756;Huéscar;18
2757;Huétor de Santillán;18
2758;Huétor Tájar;18
2759;Huétor Vega;18
2760;Illora;18
2761;Itrabo;18
2762;Iznalloz;18
2763;Jayena;18
2764;Jerez del Marquesado;18
2765;Jete;18
2766;Jun;18
2767;Juviles;18
2768;Láchar;18
2769;Lanjarón;18
2770;Lanteira;18
2771;Lecrín;18
2772;Lentegí;18
2773;Lobras;18
2774;Loja;18
2775;Lugros;18
2776;Lújar;18
2777;Malahá, La;18
2778;Maracena;18
2779;Marchal;18
2780;Moclín;18
2781;Molvízar;18
2782;Monachil;18
2783;Montefrío;18
2784;Montejícar;18
2785;Montillana;18
2786;Moraleda de Zafayona;18
2787;Morelábor;18
2788;Motril;18
2789;Murtas;18
2790;Nevada;18
2791;Nigüelas;18
2792;Nívar;18
2793;Ogíjares;18
2794;Orce;18
2795;Órgiva;18
2796;Otívar;18
2797;Otura;18
2798;Padul;18
2799;Pampaneira;18
2800;Pedro Martínez;18
2801;Peligros;18
2802;Peza, La;18
2803;Pinar, El;18
2804;Pinos Genil;18
2805;Pinos Puente;18
2806;Píñar;18
2807;Polícar;18
2808;Polopos;18
2809;Pórtugos;18
2810;Puebla de Don Fadrique;18
2811;Pulianas;18
2812;Purullena;18
2813;Quéntar;18
2814;Rubite;18
2815;Salar;18
2816;Salobreña;18
2817;Santa Cruz del Comercio;18
2818;Santa Fe;18
2819;Soportújar;18
2820;Sorvilán;18
2821;Taha, La;18
2822;Torre-Cardela;18
2823;Torvizcón;18
2824;Trevélez;18
2825;Turón;18
2826;Ugíjar;18
2827;Valle, El;18
2828;Valle del Zalabí;18
2829;Válor;18
2830;Vegas del Genil;18
2831;Vélez de Benaudalla;18
2832;Ventas de Huelma;18
2833;Villamena;18
2834;Villanueva de las Torres;18
2835;Villanueva Mesía;18
2836;Víznar;18
2837;Zafarraya;18
2838;Zagra;18
2839;Zubia, La;18
2840;Zújar;18
2841;Abánades;19
2842;Ablanque;19
2843;Adobes;19
2844;Alaminos;19
2845;Alarilla;19
2846;Albalate de Zorita;19
2847;Albares;19
2848;Albendiego;19
2849;Alcocer;19
2850;Alcolea de las Peñas;19
2851;Alcolea del Pinar;19
2852;Alcoroches;19
